0,1,0.9981808662414551,0.0000575823723920621,0.0017608471680432558,7.106006592039193e-7
1,1,0.998557984828949,0.00011216920393053442,0.001328840502537787,0.000001069074301085493
2,0.5,0.08448506891727448,0.0006319746025837958,0.9148778319358826,0.000005081095878267661
3,0.5,0.08120937645435333,0.002044144319370389,0.9167407751083374,0.000005698573204426793
4, , , , , 
5,0.5,0.1282157450914383,0.0007456681923940778,0.8710353374481201,0.0000031943684462021338
6,1,0.9735703468322754,0.0002226979995612055,0.026206007227301598,9.082152132577903e-7
7,0.5,0.013061772100627422,0.0001051901126629673,0.986831545829773,0.0000015442507219631807
8,1,0.9989250302314758,0.00005212048199609853,0.001022018608637154,7.709705300840142e-7
9,0.5,0.30253341794013977,0.01058006752282381,0.6868812441825867,0.0000052094269449298736
10,1,0.9986155033111572,0.0009888979839161038,0.00033174926647916436,0.00006378472608048469
11,0.5,0.023342790082097054,0.005319694522768259,0.9712871313095093,0.000050335143896518275
12,1,0.9974889755249023,0.00004517033448792063,0.0024635661393404007,0.000002219901716671302
13,1,0.5331931710243225,0.0011135194217786193,0.46567368507385254,0.00001955814332177397
14, , , , , 
15,0.5,0.1598661243915558,0.0012818912509828806,0.8388497233390808,0.0000022509855170937954
16,0.5,0.22457769513130188,0.040379978716373444,0.7350152730941772,0.00002711683373490814
17,0.5,0.14487773180007935,0.006947427522391081,0.8481726050376892,0.000002203923031629529
18,0.5,0.3742832541465759,0.0016826210776343942,0.62401282787323,0.000021319894585758448
19,0,0.004733070265501738,0.9568974375724792,0.03835476562380791,0.000014755917618458625
20,0.5,0.22149737179279327,0.0033920190762728453,0.7751070261001587,0.0000035888704132958082
21,0.5,0.2512781023979187,0.000939241552259773,0.7477686405181885,0.000013993430002301466
22,0.5,0.055300064384937286,0.0034959514159709215,0.9411807060241699,0.00002335836506972555
23,0.5,0.12436490505933762,0.0004160477255936712,0.8752163052558899,0.000002706731947910157
24,0.5,0.11514750123023987,0.029521113261580467,0.8451200723648071,0.010211242362856865
25,0,0.024214930832386017,0.7535914778709412,0.2200343757867813,0.0021592401899397373
26, , , , , 
27,0.5,0.054215483367443085,0.0223117433488369,0.9227805733680725,0.000692192348651588
28,1,0.9579869508743286,0.0001800114696379751,0.041830889880657196,0.000002191528210460092
29,1,0.9797443151473999,0.0000716820068191737,0.020179009065032005,0.000004919437287753681
30,0.5,0.16525675356388092,0.021601799875497818,0.8131378293037415,0.000003539591489243321
31,1,0.9992419481277466,0.00003848469350486994,0.0007186727016232908,8.84680730450782e-7
32,1,0.9956705570220947,0.00004744805482914671,0.004281310830265284,7.098072387634602e-7
33,1,0.9943898320198059,0.00002941204911621753,0.005577242001891136,0.000003514517402436468
34,1,0.9676653742790222,0.0035184556618332863,0.028604842722415924,0.00021133011614438146
35,1,0.9986129999160767,0.00002167364436900243,0.001364409108646214,8.585778914493858e-7
36,0,0.14698530733585358,0.5036714673042297,0.34932222962379456,0.000021058975107735023
37,1,0.7539141774177551,0.0018218719633296132,0.24425531923770905,0.000008681980034452863
38,1,0.9351323843002319,0.002226795768365264,0.06263725459575653,0.000003623982820499805
39, , , , , 
40,1,0.9992129802703857,0.00008481754048261791,0.0007014107541181147,7.541094646512647e-7
41,1,0.9244787096977234,0.007015909533947706,0.06849858164787292,0.00000675362298352411
42,0.5,0.38785088062286377,0.049431052058935165,0.56266188621521,0.00005619244620902464
43,1,0.9321800470352173,0.0035045172553509474,0.06429034471511841,0.000025076556994463317
44,1,0.9533127546310425,0.0014548619510605931,0.04523136839270592,0.0000010260993121846695
