0,0.949999988079071
1,0.949999988079071
2,0.9000000059604645
3,0.6500000059604645
4, 
5,0.800000011920929
6,0.949999988079071
7,0.6500000059604645
8,0.949999988079071
9,0.6000000014901161
10,0.9000000059604645
11,0.44999999925494194
12,0.949999988079071
13,0.949999988079071
14, 
15,0.9000000059604645
16,0.75
17,0.949999988079071
18,0.6500000059604645
19,0.19999998807907104
20,0.6000000014901161
21,0.8499999940395355
22,0.6000000014901161
23,0.800000011920929
24,0.5500000007450581
25,0.19999998807907104
26, 
27,0.6500000059604645
28,0.949999988079071
29,0.9000000059604645
30,0.9000000059604645
31,0.949999988079071
32,0.949999988079071
33,0.949999988079071
34,0.9000000059604645
35,0.949999988079071
36,0.6500000059604645
37,0.949999988079071
38,0.75
39, 
40,0.949999988079071
41,0.949999988079071
42,0.5
43,0.949999988079071
44,0.8499999940395355
45,0.949999988079071
46,0.949999988079071
47,0.3499999940395355
48,0.9000000059604645
49, 
50,0.9000000059604645
51,0.9000000059604645
52,0.949999988079071
53,0.5
54,0.5
55,0.75
56,0.949999988079071
57,0.949999988079071
58,0.5
59,0.949999988079071
60,0.949999988079071
61,0.949999988079071
62,0.75
63,0.949999988079071
64, 
65,0.949999988079071
66,0.949999988079071
67,0.949999988079071
68,0.949999988079071
69,0.19999998807907104
70,0.6000000014901161
71,0.949999988079071
72,0.44999999925494194
73,0.7000000029802322
74,0.949999988079071
75,0.800000011920929
76,0.949999988079071
77,0.9000000059604645
78,0.7000000029802322
79,0.9000000059604645
80,0.949999988079071
81,0.5
82,0.949999988079071
83,0.949999988079071
84,0.7000000029802322
85, 
86,0.949999988079071
87,0.949999988079071
88,0.800000011920929
89,0.949999988079071
90,0.5500000007450581
91,0.949999988079071
92,0.5500000007450581
93,0.949999988079071
94,0.949999988079071
95,0.800000011920929
96,0.3499999940395355
97,0.9000000059604645
98,0.949999988079071
99, 
100,0.949999988079071
101,0.9000000059604645
102,0.949999988079071
103,0.949999988079071
104,0.949999988079071
105,0.949999988079071
106,0.9000000059604645
107,0.949999988079071
108,0.5
109,0.6000000014901161
110,0.949999988079071
111,0.9000000059604645
112,0.949999988079071
113,0.6500000059604645
114,0.7000000029802322
115,0.949999988079071
116,0.75
117,0.800000011920929
118,0.949999988079071
119,0.949999988079071
120,0.949999988079071
121,0.7000000029802322
122,0.5
123,0.949999988079071
124,0.949999988079071
125,0.949999988079071
126,0.8499999940395355
127,0.6000000014901161
128,0.949999988079071
129,0.949999988079071
130,0.949999988079071
131,0.8499999940395355
132,0.3999999985098839
133,0.949999988079071
134,0.800000011920929
135,0.5
136,0.949999988079071
137,0.7000000029802322
138,0.6500000059604645
139,0.5
140,0.949999988079071
141,0.7000000029802322
142,0.6500000059604645
143,0.9000000059604645
144,0.949999988079071
145,0.75
146,0.949999988079071
147,0.75
148,0.949999988079071
149, 
150,0.5500000007450581
