0,0.3999999985098839
1,0.800000011920929
2,0.5
3,0.44999999925494194
4,0.3499999940395355
5,0.75
6,0.949999988079071
7,0.15000000596046448
8,0.75
9, 
10,0.7000000029802322
11,0.3499999940395355
12,0.15000000596046448
13,0.6000000014901161
14,0.19999998807907104
15,0.09999999403953552
16,0.25
17,0.44999999925494194
18,0.25
19,0.44999999925494194
20,0.3999999985098839
21, 
22,0.6000000014901161
23,0.5
24,0.5500000007450581
25,0.25
26,0.6000000014901161
27,0.3499999940395355
28,0.3999999985098839
29,0.25
30,0.6500000059604645
31,0.6500000059604645
32,0.6500000059604645
33,0.5500000007450581
34,0.3499999940395355
35,0.44999999925494194
36,0.3499999940395355
37,0.44999999925494194
38,0.29999999701976776
39,0.6500000059604645
40,0.3999999985098839
41,0.6500000059604645
42,0.29999999701976776
43,0.5
44,0.44999999925494194
45, 
46,0.3999999985098839
47,0.3999999985098839
48,0.15000000596046448
49,0.25
50,0.44999999925494194
51,0.3499999940395355
52,0.15000000596046448
53,0.3499999940395355
54,0.8499999940395355
55,0.25
56,0.3499999940395355
57,0.3499999940395355
58,0.3499999940395355
59,0.25
60,0.6500000059604645
61,0.29999999701976776
62,0.3499999940395355
63,0.25
64,0.19999998807907104
65,0.75
66,0.25
67,0.3999999985098839
68,0.75
69,0.15000000596046448
70,0.25
71, 
72,0.29999999701976776
73,0.3499999940395355
74,0.09999999403953552
75,0.75
76, 
77,0.25
78,0.3499999940395355
79,0.3999999985098839
80,0.25
81,0.19999998807907104
82,0.8499999940395355
83,0.09999999403953552
84,0.6000000014901161
85,0.15000000596046448
86,0.25
87,0.29999999701976776
88,0.7000000029802322
89, 
90,0.19999998807907104
91,0.949999988079071
92,0.19999998807907104
93,0.44999999925494194
94,0.3999999985098839
95,0.5
96, 
97,0.5
98,0.6500000059604645
99,0.5
100,0.29999999701976776
101,0.5
102,0.29999999701976776
103,0.800000011920929
104,0.6500000059604645
105,0.5
106,0.19999998807907104
107,0.5500000007450581
108,0.5
109,0.3499999940395355
110,0.800000011920929
111, 
112,0.5
113,0.29999999701976776
114,0.3499999940395355
115,0.15000000596046448
116,0.5
117,0.5
118,0.3999999985098839
119,0.5
120, 
121,0.29999999701976776
122,0.3999999985098839
123,0.15000000596046448
124,0.29999999701976776
125,0.09999999403953552
126,0.3499999940395355
127,0.3999999985098839
128,0.5
129,0.44999999925494194
130,0.6500000059604645
131,0.3499999940395355
132,0.29999999701976776
133,0.3999999985098839
134, 
135,0.949999988079071
136,0.800000011920929
137,0.5
138,0.25
139,0.6000000014901161
140,0.6500000059604645
141,0.09999999403953552
142,0.29999999701976776
143,0.6500000059604645
144,0.949999988079071
145, 
146,0.29999999701976776
147, 
148,0.7000000029802322
149,0.5
150,0.25
